"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2021-09-14","20000","20022.4","19650","19650","0.10 %","40.00"
"UNL","2021-09-13","19100","19630","18850","19630","1.18 %","320.00"
"UNL","2021-09-12","19400","20300","18995","19400.4","-0.51 %","370.00"
"UNL","2021-09-09","20100","20100","19500","19500","-2.84 %","60.00"
"UNL","2021-09-08","20800","20800","20070.4","20070.4","-2.00 %","265.00"
"UNL","2021-09-07","19890","20699","19890","20480","5.03 %","645.00"
"UNL","2021-09-06","19000","19500","19000","19500","1.22 %","80.00"
"UNL","2021-09-05","19700","19700","19257","19265","-1.03 %","80.00"
"UNL","2021-09-02","19466","19466","19466","19466","-1.93 %","10.00"
"UNL","2021-09-01","19700","19850","19700","19850","0.76 %","30.00"
"UNL","2021-08-31","19700","19800","19565","19700","1.02 %","60.00"
"UNL","2021-08-29","19600","19600","19501","19501","-0.40 %","20.00"
"UNL","2021-08-26","19581","19620","19580","19580","0.00 %","80.00"
"UNL","2021-08-24","20000","20000","19580","19580","-1.90 %","70.00"
"UNL","2021-08-19","19801","20000","19800","19960","-0.20 %","90.00"
"UNL","2021-08-18","20200","20250","20000","20000","-0.45 %","110.00"
"UNL","2021-08-17","20500","20500","20090","20090","-1.25 %","70.00"
"UNL","2021-08-16","20000","20344","19992","20344","-0.27 %","70.00"
"UNL","2021-08-15","19988.9","21200","19988.9","20400","4.10 %","254.00"
"UNL","2021-08-12","19953","19951.2","19560","19597","-1.78 %","60.00"
"UNL","2021-08-11","20360","20400","19953","19953","-2.00 %","60.00"
"UNL","2021-08-10","20380","20380","19972.4","20360","1.89 %","210.00"
"UNL","2021-08-09","19982","19982","19982","19982","2.00 %","10.00"
"UNL","2021-08-08","19900","19990","19590.2","19590.2","-0.09 %","78.00"
"UNL","2021-08-05","20000","20000","19608","19608","-3.40 %","110.00"
"UNL","2021-08-04","19901","20298","19900","20298","3.55 %","60.00"
"UNL","2021-08-03","20000","20000","19602","19602","-3.79 %","100.00"
"UNL","2021-08-02","20375","20375","20375","20375","0.99 %","10.00"
"UNL","2021-08-01","20092","20493","20092","20175","2.42 %","90.00"
"UNL","2021-07-29","19698.1","19698.1","19698.1","19698.1","-2.00 %","10.00"
"UNL","2021-07-28","20500","20500","20100.1","20100.1","0.00 %","75.00"
"UNL","2021-07-27","20449.8","20449.8","20100","20100","-0.74 %","20.00"
"UNL","2021-07-26","20300","20300","20200","20250","0.25 %","50.00"
"UNL","2021-07-25","20387.5","20388","19981","20200","1.05 %","110.00"
"UNL","2021-07-22","20298","20298","19989.7","19989.7","0.45 %","40.00"
"UNL","2021-07-20","19992","20349.8","19900","19900","1.53 %","40.00"
